action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13464437,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '13.03', 'le': '0.25', 'lle': '0.33', 'sei': '8.03'}",CHEMBL2431490,,CHEMBL2431490,4.45,0,http://www.openphacts.org/units/Nanomolar,1922326,=,1,1,=,,IC50,nM,,35572.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,35.572
,,13464438,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '18.39', 'le': '0.36', 'lle': '2.29', 'sei': '10.87'}",CHEMBL2431489,,CHEMBL2431489,6.02,0,http://www.openphacts.org/units/Nanomolar,1922325,=,1,1,=,,IC50,nM,,951.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.951
,,13464439,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '24.99', 'le': '0.49', 'lle': '4.53', 'sei': '13.50'}",CHEMBL2431488,,CHEMBL2431488,7.48,0,http://www.openphacts.org/units/Nanomolar,1922324,=,1,1,=,,IC50,nM,,33.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.033
,,13464440,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC2=C(C(=O)NCC3CC3)C(=O)CS2)cc1C,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '17.18', 'le': '0.34', 'lle': '2.67', 'sei': '9.34'}",CHEMBL2431487,,CHEMBL2431487,5.44,0,http://www.openphacts.org/units/Nanomolar,1922323,=,1,1,=,,IC50,nM,,3662.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,3.662
,,13464441,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC2=C(C(=O)NC3CC3)C(=O)CS2)cc1C,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '15.60', 'le': '0.31', 'lle': '2.20', 'sei': '8.11'}",CHEMBL2431486,,CHEMBL2431486,4.72,0,http://www.openphacts.org/units/Nanomolar,1922322,=,1,1,=,,IC50,nM,,19114.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,19.114
,,13464442,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '16.46', 'le': '0.33', 'lle': '2.08', 'sei': '9.01'}",CHEMBL2431485,,CHEMBL2431485,5.24,0,http://www.openphacts.org/units/Nanomolar,1922321,=,1,1,=,,IC50,nM,,5733.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,5.733
,,13464443,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '17.52', 'le': '0.35', 'lle': '2.56', 'sei': '9.17'}",CHEMBL2431484,,CHEMBL2431484,5.33,0,http://www.openphacts.org/units/Nanomolar,1922320,=,1,1,=,,IC50,nM,,4633.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,4.633
,,13464444,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '15.17', 'le': '0.30', 'lle': '2.02', 'sei': '7.57'}",CHEMBL2431483,,CHEMBL2431483,4.4,0,http://www.openphacts.org/units/Nanomolar,1922319,=,1,1,=,,IC50,nM,,39450.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,39.45
,,13464445,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC2=C(C(N)=O)C(=O)CS2)cc1C,,,CHEMBL2429811,J Med Chem,2013,,CHEMBL2431482,,CHEMBL2431482,,0,http://www.openphacts.org/units/Nanomolar,1922318,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,50.0
,,13464446,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC2=C(C(=O)OCC3CC3)C(=O)CS2)cc1C,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '16.95', 'le': '0.33', 'lle': '2.18', 'sei': '9.71'}",CHEMBL2431481,,CHEMBL2431481,5.38,0,http://www.openphacts.org/units/Nanomolar,1922317,=,1,1,=,,IC50,nM,,4159.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,4.159
,,13464447,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '17.62', 'le': '0.35', 'lle': '2.04', 'sei': '10.16'}",CHEMBL2431480,,CHEMBL2431480,5.63,0,http://www.openphacts.org/units/Nanomolar,1922316,=,1,1,=,,IC50,nM,,2350.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,2.35
,,13464448,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '17.66', 'le': '0.35', 'lle': '2.19', 'sei': '9.74'}",CHEMBL2431523,,CHEMBL2431523,5.39,0,http://www.openphacts.org/units/Nanomolar,1922361,=,1,1,=,,IC50,nM,,4032.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,4.032
,,13464449,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '21.01', 'le': '0.42', 'lle': '3.41', 'sei': '10.52'}",CHEMBL2431522,,CHEMBL2431522,5.83,0,http://www.openphacts.org/units/Nanomolar,1922360,=,1,1,=,,IC50,nM,,1486.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.486
,,13464450,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '20.70', 'le': '0.40', 'lle': '3.05', 'sei': '8.90'}",CHEMBL2431521,,CHEMBL2431521,5.91,0,http://www.openphacts.org/units/Nanomolar,1922359,=,1,1,=,,IC50,nM,,1238.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.238
,,13464451,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC2=C(C(=O)O)C(=O)CS2)cc1C,,,CHEMBL2429811,J Med Chem,2013,,CHEMBL2431520,,CHEMBL2431520,,0,http://www.openphacts.org/units/Nanomolar,1922358,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,50.0
,,13464452,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC2=CC(=O)CS2)cc1C,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '22.53', 'le': '0.45', 'lle': '2.07', 'sei': '16.98'}",CHEMBL2431519,,CHEMBL2431519,4.94,0,http://www.openphacts.org/units/Nanomolar,1922357,=,1,1,=,,IC50,nM,,11441.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,11.441
,,13464453,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc3c(c2)c2ccccc2n3CC)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '16.84', 'le': '0.32', 'lle': '2.09', 'sei': '10.62'}",CHEMBL2431518,,CHEMBL2431518,6.41,0,http://www.openphacts.org/units/Nanomolar,1922356,=,1,1,=,,IC50,nM,,392.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.392
,,13464454,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc3cc4ccccc4cc3c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '18.45', 'le': '0.35', 'lle': '2.21', 'sei': '12.10'}",CHEMBL2431517,,CHEMBL2431517,6.71,0,http://www.openphacts.org/units/Nanomolar,1922355,=,1,1,=,,IC50,nM,,197.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.197
,,13464455,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc3c(c2)CCC3)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '20.01', 'le': '0.39', 'lle': '3.39', 'sei': '10.96'}",CHEMBL2431516,,CHEMBL2431516,6.07,0,http://www.openphacts.org/units/Nanomolar,1922354,=,1,1,=,,IC50,nM,,851.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.851
,,13464456,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '24.57', 'le': '0.48', 'lle': '4.36', 'sei': '13.90'}",CHEMBL2431515,,CHEMBL2431515,7.7,0,http://www.openphacts.org/units/Nanomolar,1922353,=,1,1,=,,IC50,nM,,20.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.02
,,13464457,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2cnc3ccccc3c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '20.53', 'le': '0.40', 'lle': '3.71', 'sei': '9.45'}",CHEMBL2431514,,CHEMBL2431514,6.46,0,http://www.openphacts.org/units/Nanomolar,1922352,=,1,1,=,,IC50,nM,,351.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.351
,,13464458,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc3c(c2)CCCC3)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '22.17', 'le': '0.44', 'lle': '3.97', 'sei': '12.70'}",CHEMBL2431513,,CHEMBL2431513,7.04,0,http://www.openphacts.org/units/Nanomolar,1922351,=,1,1,=,,IC50,nM,,92.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.092
,,13464459,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(Br)cc2C)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,,CHEMBL2431512,,CHEMBL2431512,,0,http://www.openphacts.org/units/Nanomolar,1922350,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,50.0
,,13464460,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(C)c(F)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '21.23', 'le': '0.43', 'lle': '3.63', 'sei': '11.32'}",CHEMBL2431511,,CHEMBL2431511,6.27,0,http://www.openphacts.org/units/Nanomolar,1922349,=,1,1,=,,IC50,nM,,536.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.536
,,13464461,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '22.62', 'le': '0.45', 'lle': '3.78', 'sei': '11.90'}",CHEMBL2431510,,CHEMBL2431510,6.59,0,http://www.openphacts.org/units/Nanomolar,1922348,=,1,1,=,,IC50,nM,,256.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.256
,,13464462,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2cc(Cl)cc(Cl)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '17.84', 'le': '0.40', 'lle': '2.43', 'sei': '10.70'}",CHEMBL2431509,,CHEMBL2431509,5.92,0,http://www.openphacts.org/units/Nanomolar,1922347,=,1,1,=,,IC50,nM,,1188.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.188
,,13464463,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2cccc(C(F)(F)F)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,,CHEMBL2431508,,CHEMBL2431508,,0,http://www.openphacts.org/units/Nanomolar,1922346,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,50.0
,,13464464,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(Br)c(C(F)(F)F)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '14.12', 'le': '0.34', 'lle': '1.82', 'sei': '10.45'}",CHEMBL2431507,,CHEMBL2431507,5.79,0,http://www.openphacts.org/units/Nanomolar,1922345,=,1,1,=,,IC50,nM,,1615.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.615
,,13464465,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(Cl)c(C(F)(F)F)c2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '16.74', 'le': '0.36', 'lle': '2.26', 'sei': '11.05'}",CHEMBL2431506,,CHEMBL2431506,6.12,0,http://www.openphacts.org/units/Nanomolar,1922344,=,1,1,=,,IC50,nM,,751.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.751
,,13464466,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(C(C)(C)C)cc2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '20.80', 'le': '0.41', 'lle': '3.15', 'sei': '11.99'}",CHEMBL2431505,,CHEMBL2431505,6.64,0,http://www.openphacts.org/units/Nanomolar,1922343,=,1,1,=,,IC50,nM,,227.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.227
,,13464467,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(S(F)(F)(F)(F)F)cc2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '16.06', 'le': '0.36', 'lle': '1.40', 'sei': '11.29'}",CHEMBL2431504,,CHEMBL2431504,6.25,0,http://www.openphacts.org/units/Nanomolar,1922342,=,1,1,=,,IC50,nM,,559.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.559
,,13464468,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '19.42', 'le': '0.40', 'lle': '3.23', 'sei': '11.62'}",CHEMBL2431503,,CHEMBL2431503,6.43,0,http://www.openphacts.org/units/Nanomolar,1922341,=,1,1,=,,IC50,nM,,367.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.367
,,13464469,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccccc2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,,CHEMBL1334527,,CHEMBL1334527,,0,http://www.openphacts.org/units/Nanomolar,1922340,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,50.0
,,13464470,[],CHEMBL2434280,Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(Nc2ccc(Cl)cc2)SCC1=O,,,CHEMBL2429811,J Med Chem,2013,"{'bei': '19.99', 'le': '0.43', 'lle': '3.11', 'sei': '10.75'}",CHEMBL1732938,,CHEMBL1732938,5.95,0,http://www.openphacts.org/units/Nanomolar,1922339,=,1,1,=,,IC50,nM,,1113.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.113
,,14535730,[],CHEMBL3222704,"Inhibition of N-terminal truncated Plasmodium falciparum recombinant DHODH assessed as ubiquinone reduction to 2,6-dichloroindophenol by spectrophotometric analysis",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCC(c1ccccc1)c1ccccc1)c1ccccc1O,,,CHEMBL3217562,Medchemcomm,2011,"{'bei': '14.73', 'le': '0.27', 'lle': '0.72', 'sei': '9.47'}",CHEMBL3218512,,CHEMBL3218512,4.67,0,http://www.openphacts.org/units/Nanomolar,2072973,=,1,1,=,,IC50,nM,,21200.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,21.2
,,14535731,[],CHEMBL3222704,"Inhibition of N-terminal truncated Plasmodium falciparum recombinant DHODH assessed as ubiquinone reduction to 2,6-dichloroindophenol by spectrophotometric analysis",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(Cl)c1O,,,CHEMBL3217562,Medchemcomm,2011,"{'bei': '12.38', 'le': '0.24', 'lle': '-0.25', 'sei': '8.83'}",CHEMBL3218515,,CHEMBL3218515,4.36,0,http://www.openphacts.org/units/Nanomolar,2072976,=,1,1,=,,IC50,nM,,44100.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,44.1
,,14535732,[],CHEMBL3222704,"Inhibition of N-terminal truncated Plasmodium falciparum recombinant DHODH assessed as ubiquinone reduction to 2,6-dichloroindophenol by spectrophotometric analysis",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1O,,,CHEMBL3217562,Medchemcomm,2011,"{'bei': '14.17', 'le': '0.27', 'lle': '0.38', 'sei': '10.11'}",CHEMBL3218516,,CHEMBL3218516,4.99,0,http://www.openphacts.org/units/Nanomolar,2072977,=,1,1,=,,IC50,nM,,10300.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.3
,,14535733,[],CHEMBL3222704,"Inhibition of N-terminal truncated Plasmodium falciparum recombinant DHODH assessed as ubiquinone reduction to 2,6-dichloroindophenol by spectrophotometric analysis",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Cl)ccc1O,,,CHEMBL3217562,Medchemcomm,2011,"{'bei': '14.33', 'le': '0.28', 'lle': '0.43', 'sei': '10.22'}",CHEMBL3218517,,CHEMBL3218517,5.04,0,http://www.openphacts.org/units/Nanomolar,2072978,=,1,1,=,,IC50,nM,,9100.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,9.1
